Date,Slope,R-Value
2013-11-04,-0.13396188376460755,-0.13671656155380263
2013-11-05,0.76720578454791966,0.28447385346017062
2013-11-06,0.272285926971988,0.42905141042977074
2013-11-07,nan,nan
2013-11-08,-0.053043547680767661,-0.1050918516486011
2013-11-09,nan,nan
2013-11-10,0.24138577566155486,0.091991493310770861
2013-11-11,0.58026249799633112,0.47776544423714534
2013-11-12,0.61038749256132585,0.54181517205839302
2013-11-13,0.093049182546223921,0.12811952133602866
2013-11-14,nan,nan
2013-11-15,-0.93456381961407309,-0.57500972551468854
2013-11-16,2.1340604602181141,0.67056807491579129
2013-11-17,1.9726586584069032,0.46233084672113101
2013-11-18,nan,nan
2013-11-19,0.43136126755332976,0.53243075186285338
2013-11-20,0.11913074222293486,0.089336887799156106
2013-11-21,0.23164588747064518,0.11648026258517179
2013-11-22,-1.1435220748792139,-0.61611606787510065
2013-11-23,-0.1993846256087991,-0.12937819695447716
2013-11-24,5.4811768681476227,0.5966516740772938
2013-11-25,-0.30584237320858687,-0.19416694805397558
2013-11-26,-0.60036709213132189,-0.40316870451668985
2013-11-27,nan,nan
2013-11-28,0.052519404840146763,0.052649472284036547
2013-11-29,0.3250580450269881,0.19639367599243684
2013-11-30,0.36961804346829369,0.19132853778784428
2013-12-01,0.2591163071047291,0.082210745506722138
2013-12-02,nan,nan
2013-12-03,0.21405777442069918,0.14265138748066708
2013-12-04,-0.50248393621683274,-0.28241626269330355
2013-12-05,-0.51902359233778128,-0.11876051660276542
2013-12-06,2.4067021167940457,0.78609478299067626
2013-12-07,0.13903086101130818,0.093596489258637339
2013-12-08,-0.094809367573115769,-0.05177833527745241
2013-12-09,-0.077865360054884189,-0.048472818018607908
2013-12-10,0.50279570297275922,0.34964451624742093
2013-12-11,-0.21835620238468303,-0.28150518723304757
2013-12-12,0.24874987006988006,0.3112527735492609
2013-12-13,0.050989595765215008,0.046376747919039743
2013-12-14,0.3670966015499425,0.28099819593145292
2013-12-15,nan,nan
2013-12-16,-0.1080032574942556,-0.13928970450652522
2013-12-17,-0.15523558606361079,-0.14027868389349454
2013-12-18,-0.23529573744540452,-0.22330317375509925
2013-12-19,-0.48017246073350273,-0.24166289763928289
2013-12-20,0.82824589958682848,0.28146054347691496
2013-12-21,-0.47059324486565757,-0.13202230854645672
2013-12-22,1.116147277012592,0.48331947061972069
2013-12-23,0.1473383938810845,0.061227494502827495
2013-12-24,-0.81359199726276388,-0.48557435886493966
2013-12-25,-0.17806674159405597,-0.14374993789646853
2013-12-26,-0.29956926932954309,-0.18805455415211167
2013-12-27,-0.075565073677458669,-0.060421537603009806
2013-12-28,0.63249732255616886,0.24691227237948263
2013-12-29,1.3142549545863995,0.41758925415350218
2013-12-30,0.099888712979841129,0.087455635584246169
2013-12-31,-0.49965878919765866,-0.39423518633132454
2010-01-01,nan,nan
2010-01-02,nan,nan
2010-01-03,nan,nan
2010-01-04,nan,nan
2010-01-05,nan,nan
2010-01-06,nan,nan
2010-01-07,nan,nan
2010-01-08,nan,nan
2010-01-09,nan,nan
2010-01-11,nan,nan
2010-01-12,nan,nan
2010-01-13,nan,nan
2010-01-14,nan,nan
2010-01-16,nan,nan
2010-01-17,nan,nan
2010-01-18,nan,nan
2010-01-19,nan,nan
2010-01-20,nan,nan
2010-01-21,nan,nan
2010-01-22,nan,nan
2010-01-23,nan,nan
2010-01-25,nan,nan
2010-01-26,nan,nan
2010-01-28,nan,nan
2010-01-29,nan,nan
2010-01-30,nan,nan
2010-01-31,nan,nan
2010-02-01,1.2205631086775171,0.50704250943264739
2010-02-02,0.25459528648981983,0.14938753069218594
2010-02-03,-1.4432391043004578,-0.57081614963887806
2010-02-04,0.79826699652468336,0.38944341367106833
2010-02-05,-0.46913187687491648,-0.34791277808673665
2010-02-06,-1.0489063749396779,-0.51522055650903464
2010-02-07,-0.52460034444756365,-0.40231345681056879
2010-02-08,0.15642696130689498,0.096511994922024516
2010-02-09,nan,nan
2010-02-10,nan,nan
2010-02-11,-0.4488421734438735,-0.49042732693353208
2010-02-12,0.24680618331748674,0.16884358476126043
2010-02-13,-0.55435773115610198,-0.48385336630301207
2010-02-14,-0.56394496249476767,-0.38305396967602723
2010-02-15,0.10995831828645541,0.065529452102328495
2010-02-16,-0.37697278989931582,-0.23829502689114726
2010-02-17,-0.0031874529427107575,-0.001736721299805776
2010-02-18,-0.40871674231596161,-0.38651631299531036
2010-02-19,-0.70265417628878046,-0.56607484515318784
2010-02-20,-0.57457108298727733,-0.43800206035835404
2010-02-21,0.32054566541096019,0.26934769810120074
2010-02-22,-1.2427995135943253,-0.68431783206747931
2010-02-23,-0.38628428868392262,-0.27126918793533583
2010-02-24,-0.58929665305718781,-0.34329804030604544
2010-02-25,-0.63945014944933565,-0.22375224948062727
2010-02-26,nan,nan
2010-02-27,-2.0285298770948508,-0.63928140621647067
2010-02-28,-0.2111887360275152,-0.10607165652767628
2010-03-01,0.25559719487001553,0.21926216876694457
2010-03-02,-0.65487256827445783,-0.63005542297421446
2010-03-03,-0.71637920802023303,-0.37591321063662947
2010-03-04,-0.24567181378162867,-0.22269477093742979
2010-03-05,-0.25440205881797961,-0.1699952707843313
2010-03-06,-0.74715806864658274,-0.47599645009015934
2010-03-07,-1.0636367126557937,-0.37522114849882049
2010-03-08,nan,nan
2010-03-09,0.59544907207014863,0.18252757523207683
2010-03-10,1.2507023519536631,0.45838048960645217
2010-03-11,0.085567974215584749,0.052926418363101822
2010-03-12,-0.019035554690565587,-0.012416059371058568
2010-03-13,-0.42577357979685859,-0.45006390036377181
2010-03-14,-0.45173033679407687,-0.21692435076478533
2010-03-15,-0.95944853733783142,-0.37213837518803389
2010-03-16,-0.057729517023401331,-0.014182660121464314
2010-03-17,1.4492466799205426,0.38912491518825493
2010-03-18,1.056315898142864,0.17189007020139591
2010-03-19,-1.2486520712561555,-0.32456705978111655
2010-03-20,-1.7238957484721582,-0.53633349827820087
2010-03-21,-1.0903148625260035,-0.41952846113606734
2010-03-22,1.1439360854933591,0.33827273011308945
2010-03-23,-1.6341923641165204,-0.47895795591325391
2010-03-24,-1.2669680382143895,-0.47342268985435204
2010-03-25,-0.26599668387457626,-0.13638651288098119
2010-03-26,-0.27810993944486984,-0.10084585231474195
2010-03-27,-0.60738738778741608,-0.43721858094488714
2010-03-28,-0.40050322012004125,-0.38915587674414898
2010-03-29,-1.782055948954993,-0.35900646897251792
2010-03-30,-0.65852350232385526,-0.41634305594915116
2010-03-31,nan,nan
2010-04-01,nan,nan
2010-04-02,nan,nan
2010-04-03,nan,nan
2010-04-04,nan,nan
2010-04-05,nan,nan
2010-04-06,nan,nan
2010-04-07,nan,nan
2010-04-08,nan,0.0
2010-04-09,nan,nan
2010-04-10,nan,nan
2010-04-11,nan,nan
2010-04-13,nan,nan
2010-04-15,nan,nan
2010-04-16,nan,nan
2010-04-17,nan,nan
2010-04-18,nan,nan
2010-04-19,nan,nan
2010-04-20,nan,nan
2010-04-21,nan,nan
2010-04-22,nan,nan
2010-04-23,nan,nan
2010-04-24,nan,nan
2010-04-25,nan,nan
2010-04-26,nan,nan
2010-04-28,nan,nan
2010-04-29,nan,nan
2010-04-30,nan,nan
2010-05-01,nan,nan
2010-05-02,nan,nan
2010-05-03,nan,nan
2010-05-04,nan,nan
2010-05-05,nan,nan
2010-05-06,nan,nan
2010-05-07,nan,nan
2010-05-08,nan,nan
2010-05-09,nan,nan
2010-05-10,nan,nan
2010-05-11,nan,nan
2010-05-12,nan,nan
2010-05-13,nan,nan
2010-05-14,nan,nan
2010-05-15,nan,nan
2010-05-17,nan,nan
2010-05-18,nan,nan
2010-05-19,nan,nan
2010-05-20,nan,nan
2010-05-21,nan,nan
2010-05-22,nan,nan
2010-05-23,nan,nan
2010-05-25,nan,nan
2010-05-26,nan,nan
2010-05-27,nan,nan
2010-05-28,nan,nan
2010-05-29,nan,nan
2010-05-30,nan,nan
2010-05-31,nan,nan
2010-06-01,nan,nan
2010-06-02,nan,nan
2010-06-03,nan,nan
2010-06-04,nan,nan
2010-06-05,nan,nan
2010-06-08,nan,nan
2010-06-09,nan,nan
2010-06-10,nan,nan
2010-06-11,nan,nan
2010-06-12,nan,nan
2010-06-13,nan,nan
2010-06-14,nan,nan
2010-06-15,nan,nan
2010-06-17,nan,nan
2010-06-18,nan,nan
2010-06-19,nan,nan
2010-06-20,nan,nan
2010-06-21,nan,nan
2010-06-22,nan,nan
2010-06-23,nan,nan
2010-06-24,nan,nan
2010-06-25,nan,nan
2010-06-26,nan,nan
2010-06-27,nan,nan
2010-06-28,nan,nan
2010-06-29,nan,nan
2010-07-01,nan,nan
2010-07-02,nan,nan
2010-07-03,nan,nan
2010-07-04,nan,nan
2010-07-05,nan,nan
2010-07-06,nan,nan
2010-07-07,nan,nan
2010-07-08,nan,nan
2010-07-09,nan,nan
2010-07-10,nan,nan
2010-07-11,nan,nan
2010-07-12,nan,nan
2010-07-14,nan,nan
2010-07-15,nan,nan
2010-07-16,nan,nan
2010-07-17,nan,nan
2010-07-18,nan,nan
2010-07-19,nan,nan
2010-07-20,nan,nan
2010-07-21,nan,nan
2010-07-22,nan,nan
2010-07-23,nan,nan
2010-07-24,nan,nan
2010-07-25,nan,nan
2010-07-26,nan,nan
2010-07-27,nan,nan
2010-07-28,nan,nan
2010-07-29,nan,nan
2010-07-30,nan,nan
2010-07-31,nan,nan
2010-08-01,nan,nan
2010-08-02,nan,nan
2010-08-03,-1.3707202584051736,-0.88448959105629199
2010-08-04,-3.2593836947681303,-0.59081046560575035
2010-08-05,1.6533991516903825,0.50408789309548807
2010-08-06,nan,nan
2010-08-07,nan,nan
2010-08-08,-0.21936847350050268,-0.076004634109522878
2010-08-09,-1.601956777946187,-0.60439429507003017
2010-08-10,-1.7298977768058412,-0.36313777845823014
2010-08-11,nan,nan
2010-08-12,nan,nan
2010-08-13,nan,nan
2010-08-14,nan,nan
2010-08-15,nan,nan
2010-08-16,-2.8469164779266491,-0.61610200226651635
2010-08-17,nan,nan
2010-08-18,-0.67967214927158226,-0.19321915927741617
2010-08-19,-0.054365084263075236,-0.024061632464164377
2010-08-20,nan,nan
2010-08-21,nan,nan
2010-08-22,1.6171905455589977,0.3126186734530495
2010-08-23,-0.34843420737778941,-0.25220453652019537
2010-08-24,-0.60504283744191967,-0.53853537301085941
2010-08-25,-1.0451764236873671,-0.54800922914655947
2010-08-26,nan,nan
2010-08-27,0.060229418896418412,0.044232582538875416
2010-08-28,-1.4651314725361473,-0.51734120587153687
2010-08-29,0.47477412904433397,0.1246188261176876
2010-08-30,0.33424449720273913,0.15510854376868866
2010-08-31,nan,nan
2010-09-01,-0.48041139173415337,-0.17723495996030647
2010-09-02,0.70402941341638681,0.32912186080063882
2010-09-03,1.2586732545759474,0.67497191884459373
2010-09-04,nan,nan
2010-09-05,-0.81841565667889415,-0.41528583473971248
2010-09-06,-0.42350568111606246,-0.21344625790543367
2010-09-07,-0.79191257552792105,-0.52796193333503216
2010-09-08,nan,nan
2010-09-09,-0.30647797301477442,-0.33592217173287497
2010-09-10,-0.04810220603612772,-0.073018314944175627
2010-09-11,nan,nan
2010-09-12,-0.41469454401929134,-0.38973768509669648
2010-09-13,-0.42881197497840434,-0.30553008376872393
2010-09-14,nan,nan
2010-09-15,nan,nan
2010-09-16,-0.94633368451304922,-0.52433096425998893
2010-09-17,nan,nan
2010-09-18,nan,nan
2010-09-19,nan,nan
2010-09-20,nan,nan
2010-09-21,nan,nan
2010-09-22,-2.0322191312074964,-0.55646126250421024
2010-09-23,1.5776504439600025,0.63163141910131149
2010-09-24,nan,nan
2010-09-25,1.3585115608039449,0.51447665318068458
2010-09-26,-0.68273802025250974,-0.32412456502409759
2010-09-27,-1.158870233533061,-0.68501833701130432
2010-09-28,-0.9611566613960596,-0.58639528988560785
2010-09-29,nan,nan
2010-09-30,-0.35239557192202808,-0.19087218869217573
2010-10-01,nan,nan
2010-10-02,nan,nan
2010-10-03,-0.40537910947994049,-0.26183628317160418
2010-10-04,-1.0863794296696798,-0.64315468072116078
2010-10-05,-1.404146148447313,-0.77038234137747286
2010-10-06,-0.55190657823781619,-0.29476280748319889
2010-10-07,-0.8371892634093544,-0.40073538939522163
2010-10-08,-0.93274411214708852,-0.35517383689842807
2010-10-09,1.249585156855076,0.5216580637483732
2010-10-10,-0.7631567311280103,-0.25283236209396914
2010-10-11,-0.27667927636096434,-0.084402219147484678
2010-10-12,0.68385829606457982,0.41481380574592941
2010-10-13,-0.57966323745141368,-0.23456244825911007
2010-10-14,0.5282877518455763,0.18122459903890292
2010-10-15,-0.68854101374938959,-0.43157322219582056
2010-10-16,-0.69883959515080163,-0.50399533251014605
2010-10-17,-1.2517454909734933,-0.42706946898385612
2010-10-18,0.67711112740056578,0.45020382712321838
2010-10-19,-0.38479677418728159,-0.17641756719056415
2010-10-20,-0.053554121383830984,-0.02078947154659231
2010-10-21,nan,nan
2010-10-22,-0.83140394736649181,-0.3894245777686387
2010-10-23,-1.7948973904104104,-0.53372295961265326
2010-10-24,-0.6139042131421808,-0.32299788407317737
2010-10-25,0.58821020397003343,0.31228970192530253
2010-10-26,-0.82657871098334257,-0.50082861491630803
2010-10-27,-0.29615051694684019,-0.2448411908054659
2010-10-28,1.4382980347233965,0.52558313124119627
2010-10-29,-0.2051530919134183,-0.17544481121877487
2010-10-30,-0.97611843199354043,-0.75460335405209178
2010-10-31,0.29360253159525318,0.27283911989551085
2010-11-01,0.64281549632785295,0.33342463939661177
2010-11-02,0.56636513114579912,0.19888524893193268
2010-11-03,1.276164148229527,0.49184770586762011
2010-11-04,-0.6421109170946151,-0.41672413424835203
2010-11-05,-2.0917644867415364,-0.6590709062222988
2010-11-06,-0.12366022746140885,-0.082165882248374719
2010-11-07,-0.44588302279838193,-0.23214162842192948
2010-11-08,-1.0404667831426864,-0.74771059283746177
2010-11-09,0.07721711292818613,0.094902372176113386
2010-11-10,-0.36109649525986592,-0.26870799774651949
2010-11-11,-0.27482716776449062,-0.16060118156025791
2010-11-12,-0.78865447823170398,-0.44486187433466673
2010-11-13,-3.9347912728604975,-0.6416163922658743
2010-11-14,0.40353500061376368,0.13626649200410312
2010-11-15,-1.7731955355537703,-0.68933718495781804
2010-11-16,0.21572961782041611,0.15764128161140153
2010-11-17,-1.0637966653485051,-0.41629811177902165
2010-11-18,-0.46983930202387841,-0.17799401761560699
2010-11-19,nan,nan
2010-11-20,-1.237482483723034,-0.31644522273673625
2010-11-21,-0.32460696847867393,-0.19059808064780259
2010-11-22,-1.1993344613262644,-0.30089958106267617
2010-11-23,0.054958563547081021,0.038747033364683589
2010-11-24,0.54268570245803061,0.30567761463262338
2010-11-25,-0.11787043542384047,-0.047813029955638936
2010-11-26,-0.71821386766773576,-0.30078288480206389
2010-11-27,-0.79595877455053277,-0.52926677588951399
2010-11-28,-0.34661100315271892,-0.13210568540293735
2010-11-29,-0.6470872702755035,-0.16906309560321686
2010-11-30,0.61007814838444308,0.40230946528224576
2010-12-01,-0.0039669569521892942,-0.0029115027447893732
2010-12-02,0.40490998446539916,0.39740050607708793
2010-12-03,-0.4742459794419952,-0.33736995780128864
2010-12-04,-0.62557617697470225,-0.35554895922381236
2010-12-05,-0.59646949231485802,-0.41851374011101922
2010-12-06,-0.21110299001339083,-0.19947731646681285
2010-12-07,-0.0030371908923462949,-0.0023744295757610855
2010-12-08,-0.50051720986665327,-0.27959689699206397
2010-12-09,-0.06038449746851892,-0.049029301335543514
2010-12-10,nan,nan
2010-12-11,-0.71838279817582018,-0.25548460768598358
2010-12-12,-2.1801590886047948,-0.66667975449079553
2010-12-13,-0.65288789781742917,-0.45524219988668585
2010-12-14,-0.34251497534271569,-0.25453317381308987
2010-12-15,-0.64775789962212071,-0.38276492731075457
2010-12-16,-1.2509307789653685,-0.55308734467370124
2010-12-17,0.58365801022551145,0.25512768370130778
2010-12-18,-0.3726961069276335,-0.26185057518282473
2010-12-19,-1.2554275577312615,-0.40272897734486118
2010-12-20,0.41847186505687978,0.28532734057753739
2010-12-21,-0.17066802311829704,-0.1370660423963932
2010-12-22,nan,nan
2010-12-23,nan,nan
2010-12-24,nan,nan
2010-12-25,-0.25815864042015851,-0.17002140388561446
2010-12-26,0.22359816043039052,0.13540188347979235
2010-12-27,nan,nan
2010-12-28,nan,nan
2010-12-29,-1.1465207183730328,-0.47871298742269669
2010-12-30,-0.67117452824398616,-0.19435524032935092
2010-12-31,-0.61918094780801569,-0.3441679163043857
2011-01-01,-1.046673412748572,-0.31593195705912686
2011-01-02,2.107336466815962,0.57137099449064077
2011-01-03,0.026944489985186774,0.014634007769858461
2011-01-04,0.84270483826652354,0.37308463824065868
2011-01-05,1.0598714544508769,0.46032584248456776
2011-01-06,-0.90141410966103608,-0.53188186403881099
2011-01-07,-0.70255882468992958,-0.24740386703041992
2011-01-08,0.0723962645268246,0.038393876677656424
2011-01-09,-0.43817109917217539,-0.40982383374833553
2011-01-10,-0.18792013175326061,-0.133761074506073
2011-01-11,-0.11180745607495522,-0.046295474645983548
2011-01-12,0.23389223075522947,0.099020427133987982
2011-01-13,-0.027877557418556544,-0.019511046387514799
2011-01-14,-0.58049323716462697,-0.287077951137306
2011-01-15,-0.13866526659666301,-0.073497162461706345
2011-01-16,-1.0626092336988662,-0.36148809531756776
2011-01-17,-0.74572781212208472,-0.50137037022923636
2011-01-18,-0.76815232529439259,-0.23384221857320867
2011-01-19,-0.52255196647940261,-0.16324864318801535
2011-01-20,0.38169365092870211,0.30733488025421563
2011-01-21,-0.0096210598145841843,-0.003507191383571185
2011-01-22,-1.0973402444921672,-0.53276730088134172
2011-01-23,0.55436208281012833,0.43987890254873568
2011-01-24,-1.6797052815966864,-0.55761161456723163
2011-01-25,nan,nan
2011-01-26,1.1334189661717848,0.35221715059362174
2011-01-27,0.2146822057310919,0.044920921120432646
2011-01-28,-0.84867209534120758,-0.36908453172738132
2011-01-29,-0.022411993884577035,-0.0088959880330504084
2011-01-30,0.22687755047660385,0.060937742758004461
2011-01-31,-0.53372374942349166,-0.25190101371085361
2011-02-01,-1.6290181144582838,-0.6136946703656363
2011-02-02,-5.6506820648460616,-0.43674939486956887
2011-02-03,0.46499042135647656,0.41195773838644756
2011-02-04,-0.45819573364651311,-0.14940846997688684
2011-02-05,0.65656817412954183,0.21795146128476342
2011-02-06,0.34952071818441444,0.14930102764521463
2011-02-07,1.1689070816459826,0.41071995594209904
2011-02-08,1.3150514515327494,0.7933424020811829
2011-02-09,0.35517943135441887,0.30285800706591709
2011-02-10,nan,nan
2011-02-11,-0.18764425582686256,-0.092374773505892432
2011-02-12,0.084476804562912816,0.051651445005272884
2011-02-13,-0.97448544396184045,-0.4214294663832982
2011-02-14,-2.7376048455659059,-0.66737497323832973
2011-02-15,0.26219951628740085,0.16353206435018092
2011-02-16,-0.34380548807518202,-0.09480191941000457
2011-02-17,-1.5965274919730619,-0.43455230017083035
2011-02-18,1.1577519025125136,0.22625226336743612
2011-02-19,-0.037922595430978139,-0.023490943437511066
2011-02-20,-0.33823788755503481,-0.29423265106611546
2011-02-21,-0.95314743378275479,-0.22990078753415844
2011-02-22,-0.89169914550530038,-0.35028939888996852
2011-02-23,-0.1823165107689339,-0.062221741391664406
2011-02-24,2.2734363115013947,0.7155959256969755
2011-02-25,-2.9541445566664599,-0.61088682172432751
2011-02-26,0.10324622350247609,0.095240253195521624
2011-02-27,0.25915728778836394,0.12148451518920686
2011-02-28,-2.0349789082404048,-0.5534623054104828
2011-03-01,0.96088128023199049,0.47951124103399906
2011-03-02,-0.33288193715774722,-0.16698146683711848
2011-03-03,0.12620030771483651,0.10799328519426972
2011-03-04,0.80613032190885503,0.42957014434751423
2011-03-05,-0.32571941537261823,-0.31892424232540512
2011-03-06,0.15672055478686339,0.12364441561638943
2011-03-07,-0.91877527800939851,-0.35275823848065846
2011-03-08,0.032775970779254766,0.014297166290966251
2011-03-09,0.54467520110573564,0.36142199271461606
2011-03-10,0.44034889228936047,0.16956998009652993
2011-03-11,-1.730609833117895,-0.55097103355067345
2011-03-12,-1.1560328790898915,-0.52759928441114712
2011-03-13,nan,nan
2011-03-14,0.72153531724687325,0.34175740973011287
2011-03-15,0.32562344496911155,0.10159363438670077
2011-03-16,-0.35407435893754141,-0.11667584160161484
2011-03-17,-0.31728621861576378,-0.077425212346804301
2011-03-18,nan,nan
2011-03-19,-1.024461089857559,-0.47318121854972428
2011-03-20,nan,nan
2011-03-21,-0.65958616206582987,-0.16618095097133984
2011-03-22,0.096188161576766532,0.060308215588039588
2011-03-23,-0.19795615197857799,-0.074084260392521348
2011-03-24,-0.2217435149997305,-0.12618755658666986
2011-03-25,-0.28920628398601306,-0.19452470142023182
2011-03-26,-0.55333059933212259,-0.40129762026175414
2011-03-27,-0.61869205096891067,-0.33812668523817835
2011-03-28,-0.19227367303788154,-0.071666755227353468
2011-03-29,0.31955710665435061,0.16206245199595501
2011-03-30,-0.34271961080162439,-0.19990995999765518
2011-03-31,-0.21251348202063181,-0.089818743938044385
2011-04-01,-0.60346863050531663,-0.32155053808645967
2011-04-02,-1.3898303883897396,-0.52242910977458346
2011-04-03,-0.58059647723039243,-0.24296085081262955
2011-04-04,-1.6073298588117539,-0.34580764145952625
2011-04-05,2.8767534750271793,0.72979311946891012
2011-04-06,-0.87474658076998257,-0.29087692603878906
2011-04-07,-0.41708317073783857,-0.16698900280520265
2011-04-08,0.95657605893496922,0.41718936349976105
2011-04-09,1.13529917682005,0.40830172515491792
2011-04-10,1.0377048274613412,0.45796812691895517
2011-04-11,-1.7428569328364243,-0.31160711810117464
2011-04-12,nan,nan
2011-04-13,-0.57165262141265283,-0.17050537060945387
2011-04-14,-0.71558510200151437,-0.18814566555730231
2011-04-15,-0.38701126562258931,-0.22650717774704876
2011-04-16,0.05397634581070318,0.043663114984567993
2011-04-17,-1.3429032080718561,-0.31647791247920265
2011-04-18,-0.0061782922492190327,-0.0014363419190839184
2011-04-19,0.95635621640869306,0.32876755645302896
2011-04-20,-3.7375307220307357,-0.54769791404197299
2011-04-21,nan,nan
2011-04-22,nan,nan
2011-04-23,-4.1817741210253674,-0.67006400657152665
2011-04-24,-3.6785765774798622,-0.584492924791155
2011-04-25,0.66904010752424026,0.31508098785280153
2011-04-26,1.2077962139361282,0.39093389838654696
2011-04-27,-0.22499895098397696,-0.16157550038183921
2011-04-28,nan,nan
2011-04-29,nan,nan
2011-04-30,-1.3410022752890376,-0.43971333004442631
2011-05-01,-1.5779556779368329,-0.65526948502283056
2011-05-02,-0.57014639880401041,-0.22556268902376814
2011-05-03,-1.8747306186953892,-0.63839968967673622
2011-05-04,1.3126660569478901,0.66077033292981824
2011-05-05,nan,nan
2011-05-06,-1.951012323274403,-0.44012691982394569
2011-05-07,nan,nan
2011-05-08,nan,nan
2011-05-09,1.1103291100440322,0.28836459825587152
2011-05-10,-1.4285940240208206,-0.41481064499633785
2011-05-11,nan,nan
2011-05-12,nan,nan
2011-05-13,-1.4376319965342452,-0.46031048548286241
2011-05-14,-0.83942392794459286,-0.41015463915679756
2011-05-15,-1.1868618590276632,-0.21075301386365652
2011-05-16,nan,nan
2011-05-17,-2.9164101019458184,-0.76904580019032043
2011-05-18,-0.73017344260199413,-0.19209998868622402
2011-05-19,0.50561551671897309,0.12541153609694128
2011-05-20,-0.97958132767940576,-0.27650616204445816
2011-05-21,-2.0251796511253963,-0.41098532166766871
2011-05-22,-2.4129045767750372,-0.55444450536259504
2011-05-23,-1.1315927213813584,-0.21879244006080598
2011-05-24,nan,nan
2011-05-25,nan,nan
2011-05-26,-1.4735786416739218,-0.38133496538985889
2011-05-27,-0.42704210392534248,-0.078724945524666912
2011-05-28,nan,nan
2011-05-29,-1.0046924589033437,-0.24542903023255092
2011-05-30,nan,nan
2011-05-31,nan,nan
2011-06-01,nan,nan
2011-06-02,nan,nan
2011-06-03,nan,nan
2011-06-04,nan,nan
2011-06-05,nan,nan
2011-06-06,-0.85427472568965723,-0.15577469028515478
2011-06-07,-0.77209957562227594,-0.10730123365953777
2011-06-08,2.8441163059779759,0.44414297183385787
2011-06-09,0.085232816260363178,0.01320221958163432
2011-06-10,-1.7562956196624921,-0.31875040002346994
2011-06-11,nan,nan
2011-06-12,nan,nan
2011-06-13,nan,nan
2011-06-14,nan,nan
2011-06-15,-1.8371956840117667,-0.32855102236417993
2011-06-16,nan,nan
2011-06-17,-0.65016488136103812,-0.10971604826013111
2011-06-18,-2.7798692170821129,-0.4854304380482351
2011-06-19,nan,nan
2011-06-20,nan,nan
2011-06-21,nan,nan
2011-06-22,-2.9503299585703946,-0.51696723047565396
2011-06-23,nan,nan
2011-06-24,-1.4702595612629736,-0.37747455886394243
2011-06-25,nan,nan
2011-06-26,nan,nan
2011-06-27,nan,nan
2011-06-28,0.038306644341343149,0.0067919169876612716
2011-06-29,nan,nan
2011-06-30,nan,nan
2011-07-01,nan,nan
2011-07-02,nan,nan
2011-07-03,nan,nan
2011-07-04,nan,nan
2011-07-05,nan,nan
2011-07-06,nan,nan
2011-07-07,nan,nan
2011-07-08,nan,nan
2011-07-09,nan,nan
2011-07-10,nan,nan
2011-07-11,-1.713009592666962,-0.45316126540008461
2011-07-12,nan,nan
2011-07-13,nan,nan
2011-07-14,nan,nan
2011-07-15,nan,nan
2011-07-16,nan,nan
2011-07-17,nan,nan
2011-07-18,nan,nan
2011-07-19,nan,nan
2011-07-20,0.67870374103491093,0.09616050343254226
2011-07-21,-2.5736630524361734,-0.3717126395723756
2011-07-22,nan,nan
2011-07-23,nan,nan
2011-07-24,-0.79459951366792103,-0.18580430911954923
2011-07-25,nan,nan
2011-07-26,nan,nan
2011-07-27,nan,nan
2011-07-28,nan,nan
2011-07-29,-2.9251788152184983,-0.2420105227295398
2011-07-30,nan,nan
2011-07-31,nan,nan
2011-08-01,nan,nan
2011-08-02,nan,nan
2011-08-03,nan,nan
2011-08-04,nan,nan
2011-08-05,nan,nan
2011-08-06,nan,nan
2011-08-07,nan,nan
2011-08-08,nan,nan
2011-08-09,nan,nan
2011-08-10,nan,nan
2011-08-11,nan,nan
2011-08-12,nan,nan
2011-08-13,nan,nan
2011-08-14,nan,nan
2011-08-15,nan,nan
2011-08-16,nan,nan
2011-08-17,nan,nan
2011-08-18,nan,nan
2011-08-19,nan,nan
2011-08-20,-0.48487185492143142,-0.34088314071704118
2011-08-21,0.2948083770430886,0.13017026319774289
2011-08-22,0.49005494962411644,0.6036801635758221
2011-08-23,nan,nan
2011-08-24,0.12502616883401418,0.14511572463170672
2011-08-25,-0.39827003787738613,-0.35911016889970221
2011-08-26,0.43388398166747688,0.31134273351157027
2011-08-27,nan,nan
2011-08-28,nan,nan
2011-08-29,nan,nan
2011-08-30,-0.11971464015646814,-0.10689767269907942
2011-08-31,0.6344825887973099,0.37113649304172991
2011-09-01,nan,nan
2011-09-02,-0.73018767472476465,-0.61541208516385237
2011-09-03,-2.3800736957197803,-0.64776592935091726
2011-09-04,-0.70514550739801241,-0.44335439065158588
2011-09-05,-0.05888209414975825,-0.044643367568952874
2011-09-06,-0.37001510447461078,-0.52790351028865345
2011-09-07,-0.65891723910494548,-0.76011897485790614
2011-09-08,nan,nan
2011-09-09,-1.1302896707544086,-0.77483526044851148
2011-09-10,-0.25941669371595077,-0.32551562903537723
2011-09-11,-0.38840983300354875,-0.41027297447816552
2011-09-12,-1.169377837385754,-0.52991009362318398
2011-09-13,0.42264172783260961,0.35808923284478439
2011-09-14,-0.38133954920327162,-0.35815118194955858
2011-09-15,1.4615267391655735,0.5373072185489477
2011-09-16,nan,nan
2011-09-17,-0.48706978110850979,-0.63682572919569358
2011-09-18,-0.49980824252481876,-0.51908529958856497
2011-09-19,-0.093763026277990325,-0.13966006183127613
2011-09-20,-0.86580794896443514,-0.42093732279404661
